upper_threshold,lower_threshold,sharpe_ratio
400000000,-500000000,-0.384083667050744
400000000,-400000000,-0.16049478183869587
400000000,-300000000,-0.1315489595520646
400000000,-200000000,0.0015840060115084747
400000000,-100000000,0.07737318860603293
400000000,0,0.12095464462584966
400000000,100000000,-0.45035411569672507
400000000,200000000,-0.1617851789163494
400000000,300000000,-0.08746757415706798
500000000,-3200000000,0.13644973074804287
500000000,-3100000000,0.13644973074804287
500000000,-3000000000,0.13644973074804287
500000000,-2900000000,0.13644973074804287
500000000,-2800000000,0.13644973074804287
500000000,-2700000000,0.0910472953992759
500000000,-2600000000,0.0910472953992759
500000000,-2500000000,0.0910472953992759
500000000,-2400000000,0.0910472953992759
500000000,-2300000000,0.0910472953992759
500000000,-2200000000,0.0910472953992759
500000000,-2100000000,0.0910472953992759
500000000,-2000000000,0.0910472953992759
500000000,-1900000000,0.0910472953992759
500000000,-1800000000,0.0910472953992759
500000000,-1700000000,0.0910472953992759
500000000,-1600000000,0.2081917493966372
500000000,-1500000000,0.16014263011262234
